text,language,predictions
@user @user मेरा लेगी तेरे मुँह और चुत दोनो में डालूंगा http,Hindi,2.7188034
"@user ""Blind vertrouwen"" zeg maar...",Dutch,2.8237789
@user @user @stanzaselvaggia degradi di nome e di fatto 🤦‍♀️,Italian,2.4938684
191012 구미 사랑 페스티벌 #조이 #레드벨벳 #JOY #RedVelvet http,Korean,2.6390362
C’est partiiiiiiiiii #CCauetSurNRJ,French,2.843358
Ayer me lo pasé de puta madre la verdad,Spanish,2.6971905
Ce soir j'mange tacos avec mon frr sah quel bonheur,French,2.4862463
@News_Ejazah #تمديد_الاجازه_مطلبنا_ياملكنا بليزززز,Arabic,2.3849423
"En varias ciudades de la frontera con Estados Unidos, el precio de la gasolina disminuyó hasta los 13 pesos",Spanish,2.7507806
"숙명적인, 아니 무자비하다고 말하고 싶은 그 깊이에의 강요를? -깊이에의 강요, 파트리크 쥐스킨트",Korean,2.435872
"@user falsinha, não falou mais nd e nem falou hora",Portuguese,2.614482
— ¿Te llamo la atención por qué?,Spanish,2.7967083
@user #देशद्रोहियों_शर्म_करो यह #hastag टॉप में आ सकता है देशद्रोहियों को करारा जवाब,Hindi,2.6413834
(ومن خفت موازينه فأولئك الذين خسروا أنفسهم بما كانوا بآياتنا يظلمون) [الأعراف:9] http,Arabic,2.555464
A rare lunch out with the wife and no kids!,English,2.5972464
@user Mais arrête c’est la première que ça arrive 😂,French,2.4254107
Magie che solo @user può fare ... http,Italian,2.5707538
Bom dia c/ mt sono 😴,Italian,2.7056217
Quero fazer outro lomotif meu deus,Portuguese,2.5393531
#Graciasenmayúsculas Quiero seguir disfrutandote. http,Spanish,2.5980606
"Dan ontdek je achterkamertjes ""handjeklap"" over huis prijzen...!",Dutch,2.952556
@user j’attendais fort ta mention toi.,French,2.6239
لا إله إلا أنت سبحانك إني كنت من الظالمين ♻️ http,Arabic,2.70256
لكثرة الاستفسارات عن الموضوع. http,Arabic,2.48517
@user come sis🥳,Italian,2.5605109
@user Ik vind het juist zo leuk dat zij als jongere zo enthousiast is over 't @user,Dutch,2.8665452
@user @user @user I needed to read this message this morning.,English,2.552876
+18 هذه اليد التي كتبت في يوم بأنها ستصل الى مكه والرياض فقطع الله هذه اليد.. مكه الله حافظها http,Arabic,2.5230536
"사실 정말로 괜찮은 건 하나도 없다 나는 아무렇지도 않게 괜찮아, 입으로 말하면서 정말 아무렇지도 않게 괜찮지 않다",Korean,2.704635
"@user @EAHelp But, where are my red picks at?",English,2.5099125
"@user Buenas, muchas gracias y me cuidaré, ah.",Spanish,2.6143632
منو يبي رتويت ..,Arabic,2.6082652
"@user Io si me lo aspettavo, comunque FI ha preso abbastanza voti, pensavo meno",Italian,2.4754715
Dovrebbe giocare castillejo titolare. Kessie verso esclusione,Italian,2.5102172
waar ben ik,Dutch,2.8633754
五万粉丝福利 看就完事咯 无文案 http,Chinese,2.573432
@user 1984 का नरसंहार के बारे में पूछिए २००२ के पहले हुआथा,Hindi,2.6374853
@user تم,Arabic,2.6113098
alguien me quiere maquillar y sacarme fotos de cerca? se los ruego,Spanish,2.3991964
Ehe j'ai été rt par Brossat je suis officiellement une pourriture communiste + je peux mourir en paix http,French,2.4517598
@user @geertwilderspvv Heel goed plan ik zou zeggen meteen doen,Dutch,2.6917956
E se Maurizio Sarri stesse sabotando il palazzo dall'interno?,Italian,2.7344828
Ecco. E io rido come un deficiente. E non sono neanche sbronzo http,Italian,2.4533846
"@user Come comunisti che chiamano altri comunisti ""fucsia""",Italian,2.3722205
@user sou gente fina,Portuguese,2.5810664
@user 非日常の魔力😊,Chinese,2.637432
कुछ और भी पॉजिटिव केस आने की सम्भावना है 🙄🤣😂🤣😂😂 समझने वाले समझ गये 🤣😂😂😂😂 http,Hindi,2.5655403
"qui sème la distance, récolte l'oubli",French,2.405501
"ba olha tchê, eu to dizendo",Portuguese,2.51681
🏳️‍🌈💖 Soy Trans! 🏳️‍🌈💖 - (Cover) / Traducida al español http vía @YouTube,Spanish,2.7161703
Sé la persona que quieres conocer. Sé el amor de tu vida.,Spanish,2.6260753
@UtkarshSingh_ @ABPNews हद तो आज मोदी जी ने खत्म कर दिया।अब आप सुसाइड कर सकते हैं।,Hindi,2.8930676
@user Hoe bag,Dutch,2.4421031
還有很多新片沒上完 歡迎大家趕快轉推分享💦 看到你硬邦邦 射出來 #靴子裡有蛇 愛心橋 #野裸 http,Chinese,2.6805358
@user 불재질,Korean,2.37376
A alguien le gustaría adoptarme en su bello hogar? Solo por unos días :c,Spanish,2.7371638
@user ٱنا دقيقة ملاحظة شايفتگ منيح😜,Arabic,2.4812982
@user Onana en schöne die 2 zijn zo dom geweest,Dutch,2.8276095
@user Aí meu Deus kkkkkk 🤦🏼‍♀️,Portuguese,2.7384365
@user we were trippin off that pillow the entire time LMAOO,English,2.710379
Mas sete meses já misericórdia o tempo passa rápido demais....... que mecanismo,Portuguese,2.4364386
o tweets falando sobre macho escroto estava muito certo.,Portuguese,2.3617723
居然還有限定先行公開的角色PV??? 天我也好想要QR CODE…😭,Chinese,2.5106993
"elle m'repete souvent qu'elle veux pas d'cet argeeent, elle prefere carrement etre paaauvre",French,2.4492009
#音,Chinese,2.7755697
i bangtan sono così fortunati ad aversi,Italian,2.5489469
@AhmadElHariri هو بيتكلم عنكليزي يامرسي ولله بارده منك,Arabic,2.8788023
@user 취소 가능하지않아?,Korean,2.705041
Aí que ódio,Portuguese,2.4986062
اللهم إررقني قلبا خاشعا ولسانا ذاكرا وأعني على بر والداي http,Arabic,2.5193837
आपको आजकल कौन से फ्लेवर की आइसक्रीम सबसे अच्छी लगती है?😋😜🤔 http,Hindi,2.8147826
¿Qué está pasando aquí? http,Spanish,2.6885135
@Saurabh_MLAgk यानि की लाईन मेंं ए भी लग गए,Hindi,2.6773095
"É tão confiante que eu q perdi, q foi lá entrar no tt da cria só pra parar de me seguir kkkkkkkkkkkkkkkkkkkk Te garante cpx",Portuguese,2.4837189
ainda bem que não me sinto na obrigação de me assumir,Portuguese,2.6570666
@user आप ही पता लगालो,Hindi,2.6922112
虽然我自己修图修的很狠 但总觉得其他小姐姐应该都是打底子里美出来的 行吧 我天真了😭 （一约约到200斤猪崽子的那种心痛感😭,Chinese,2.5902538
Que raro no? Con la tecnología que hoy en el mundo y que todavía no encuentren la cura a este virus,Spanish,2.3922586
@user حسبيالله,Arabic,2.4895875
"Pessoal, se depois dessa permanecermos inertes, estaremos assinando nossa sentença de morte.",Portuguese,2.5123527
Good luck to all the runners at AGDQ!,English,2.7332196
진화작업 후 식사하는 전국 소방관들 감사합니다 감사합니다 이 감사를 어찌 표현해야 할지... http,Korean,2.6215475
@user Wow wat een heerlijk geil setje zeg! En je heb er hele mooie billen in😍,Dutch,2.830404
@user 네...? 저는 소비러인데여?😶,Korean,2.6661708
"Mano agora entre meus amigos da escola eu sou: padrão, rica e nerd Ata, confia",Portuguese,2.493724
@user @user @user @user @PJkanojia मुल्ला सूअर है वो।,Hindi,2.6963816
@user @user @user Al fin un conocedor exitante sonido del turbo y la válvula de alivio,Spanish,2.344989
韋禮安2021年中去中國唱歌whatever -----&gt;你還會想說腦子是哪裡有問題😑 吳宗憲2021年末去中國經商whatever ------&gt;憲哥 +U 支持您 愛惹愛惹🥰,Chinese,2.7440915
@user 😭😭😭 your date might not though,English,2.5698192
"현재 전세계 실트에서 내려갔습니다. 해시태그 대문자에서 소문자로 바뀌었어요. 참여 부탁드려요. 복붙해서 트윗하시고, 리트윗과 마음 찍어주시면 됩니다. 리트윗 하는데 몇초 안걸려요. 부탁드립니다🙏 #nthroom_case #nthroom_stop",Korean,2.8924692
想起以前学了吉他等各种乐器，小时候太闹腾，啥都没学会，现在重新学，和弦都不会按了😷,Chinese,2.6671085
"@GiorgiaMeloni Come diceva Andrea Zanzotto, non c’è niente di più fluido dell’identità...",Italian,2.780107
미국은 1심 2심 한국이 패소해야한다고 의견을 냈다고!! 이래도 미국말 듣고 살아야하냐?? 영혼없는 친미파들!! 후쿠시마 바닷물을 쳐 먹이고 싶네,Korean,2.5106702
흔히 있는 일이라 뭐.,Korean,2.728667
"@user Ti seguo, fammi strada",Italian,2.9358757
@user @user انا اكثر منكم انتوا الاثنين,Arabic,2.5400167
@user @CNN You believe in many (3) Gods whereas Muslims and Jews believe in one God.,English,2.5521681
@user @BTS_twt 프사만 보고 제 본계인줄 ㅋㅋㅋㅋ 저번엔 언니가.. 이번엔 제가 ㅋㅋㅋ #BBMAs #BBMAsTopSocial BTS @BTS_twt,Korean,3.226243
@user @user सुप्रभात 🌞 🙏 हिंदू नववर्ष और चैत्र नवरात्रि की हार्दिक शुभकामनाएं 🙏 जय माता दी 🕉️ 🙏,Hindi,2.7980576
"वैभव, ऐश्वर्य, उन्नति, प्रगति, आदर्श, स्वास्थ्य, प्रसिद्धि और समृद्धि के साथ साथ आजीवन आपको जीवन पथ पर गतिमान रखें। #आस्था_की_खिचड़ी",Hindi,2.635624
@user 在说什么屁屁话,Chinese,2.5829513
서진용 2K 1구 133 km/h 포크 2구 135 km/h 포크 3구 119 km/h 커브 내게 강같은 커브... 갓진용 아멘 http,Korean,2.5770035
@user 이거 레알ㅠㅠㅠㅠㅠ,Korean,2.6972687
#T5AlParo ¿Qué pasó? http,Spanish,2.524523
وش صار #وزير_التعليم,Arabic,2.5418494
@user @user @user aí ó pede p seu pai levar a gente,Portuguese,2.325876
@user is a bully. He releases LL on the last day of the school holidays and its probably going to be a late time...,English,2.6788101
@user @user @user @user +1,Italian,2.6860335
"Another hour! It's February 13, 2020 at 02:30AM | :30",English,3.0230045
@user Les notaires c'est caca prout d't'façon #MonAnalyse,French,2.4587915
Qué loco que todos los presuntos evasores sean peronistas y no haya un Cambiemos o alguasí. No?,Spanish,2.8188605
"@user O Junior falando que tem critério de exigência, scrrrrrrrr, teve nenhuma com a doida la de End Of Time",Portuguese,2.4024048
@user भाई ये वो है जो आजादी से पहले मुस्लिम लीग की सहयोगी पार्टी की सरकार में वित्त मंत्री थे।,Hindi,2.748823
@user Gelukkig nieuwjaar anoukje,Dutch,2.4753313
ik heb echt buikpijn,Dutch,2.8955376
雷切,Chinese,2.6442974
@user 그 1:1채팅으로만들면 다 따로 되지않아?? (옾챗알못,Korean,2.6090055
"अब थकन पाँव की जंजीर बनी जाती है,,, राह का खौफ ये कहता है कि चलते रहिए...!!!",Hindi,2.759744
"@AmitShah बहुत खूब सर जी ,आपके पास इन सबके सवालों के जवाब है",Hindi,2.7401726
me dueles pero ya sabía que pasaría.,Spanish,2.6236498
@user Nai safe main rakh di hai 🙊😂😂,Italian,2.6191988
@RealSophiaRobot sure but you didn’t clean my dishes yet,English,2.6406074
@user (´&gt;∀&lt;｀)！！！！！,Chinese,2.6876428
사랑해웅앵웅ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ화면보고 토하는 시늉도 한거같은데 그정도 밑바닥은 아닐거라고 믿고싶다,Korean,2.5768633
@user Un des meilleurs striptease est sur eux d'ailleurs http,French,2.516275
बहुत अंदर तक जला देती है.... वो शिकायतें जो बयाँ नही होती... #gulzar http,Hindi,2.783748
@user Yo también fui el año pasado y me pasó lo mismo TERRIBLE oremos,Spanish,2.572811
@user When Harry met Sally 😁,Dutch,2.7732027
@user probly further than Chelsea too,English,2.752451
@user جوي الخدامات,Arabic,2.5469203
"grosse dinguerie le match d'hier, aucun autre stade de ligue 1 te propose un truc pareil http",French,2.501722
2020 qui met de l’huile dans l’eau de cuisson des pâtes ?,French,2.6011245
@user 짠~ 어서와요! 확인!,Korean,2.595709
oh hahahaha dat is natuurlijk de kleur die het onder uv licht heeft goeiemorgen kan ik u interesseren in wat dumb bitch juice,Dutch,2.85508
오늘 황윤딩 존나 귀엽다,Korean,2.636754
اللهم سر خاطري بكل جميل انك على كل شئ قدير http,Arabic,2.58158
naha naha mmmh 😔 ok jmen bats les ❌ mmm 😔 jcrame une clope dans la 🚬 mmm 😔 cette tass veut voir ma 🍆 mmm 😔,French,3.032968
