,text,language,predictions
11984,Et nouvelle date pour Jen 👌🏾 #,French,1.0
11985,@user مليون مبروك للزعيم,Arabic,1.6385647058486938
11986,@user Maar jij blijft erop hangen.,Dutch,1.0
11987,@user por md de instagram ahre,Spanish,3.128718376159668
11988,Sono stufo di dover avere a che fare con il genere maschile,Italian,4.558493137359619
11989,"4. 덧붙여, 정부는 26일부터라고 발표했지만 막상 농협 몰에서는 물량 확보가 되지 않아 3월 초부터 판매한다고 합니다. 이렇게 정부와 현장이 계속 따로 놀지 않게 하려면 보다 세심한 행정이 필요하다는 것을 말씀드립니다.",Korean,1.0
11990,○しね！！！！！！！！,Chinese,2.801133632659912
11991,"@user Aaaaah. Ja. Tuurlijk. Joe. @AzG_nl bijvoorbeeld, is een taxiservice voor migranten. Klopt.",Dutch,1.0
11992,#Who_Is_WorldLeader जय गुरुदेव मथुरा वाले की एक महापुरुष के बारे में भविष्यवाणी। http,Hindi,1.0
11993,@user eu não consigo mais,Portuguese,1.0
11994,perché adesso si fanno le polemiche anche per i segni zodiacali ??? come se una persona scegliesse quello che gli piace di più B A H,Italian,1.0
11995,厚搶答是現在喔！？,Chinese,1.3046565055847168
11996,@user ﾃﾝｻﾝ！,Chinese,1.0
11997,Quelle bonheur 🙏Konbini: Le roman polémique Soumission de Houellebecq va être adapté au cinéma. http via @user,French,1.0
11998,(ليكفر الله عنهم أسوأ الذي عملوا ويجزيهم أجرهم بأحسن الذي كانوا يعملون) [الزمر:35] http,Arabic,1.0
11999,दीपिका पादुकोण की फिल्म #छपाक को टक्कर देने के लिए #गोबरभक्त विवेक ओबेरॉय से #पाप पार्ट -2 निकालने की माँग कर रहे हैं #गोबरभक्त,Hindi,1.0
12000,@user È alla JIB a Roma sì,Italian,1.0
12001,@user والله المواقع تشفطنا شفط بس الحسنه الوحيده اني تقضيت للعيد وخلصت ومن بعدها صرت اوفر,Arabic,1.0
12002,@user Tú sei innamorato? 🙊,Italian,5.0
12003,1. 간이고 쓸개고 다 주고 싶어함. 그만큼 마음을 많이 준다고 해야 하나? 단 좋아하는 사람 한정임(당연한 얘기지만),Korean,5.0
12004,معاناتي مع سرير الفندق اذا سافرت 😂: http,Arabic,2.631938934326172
12005,to com saudades dela já,Portuguese,5.0
12006,Crollato anche il tetto #NotreDame,Italian,1.0
12007,@user 도전 하바네로 고추우우우!!,Korean,1.0
12008,quando stiamo insieme lascia internet spento,Italian,3.238222122192383
12009,@user जिसके नल में टोंटी नहीं है..,Hindi,1.0
12010,(수고했다는 시그널 보내줌..),Korean,1.7949190139770508
12011,@user You know you love me stop playing,English,3.7284724712371826
12012,@user Hier is de NPO al de hele avond uitgevallen.....kwam vast door mijn DWDD-tweet😅,Dutch,1.0
12013,— day 25 of 366 spero che nonostante tutto vi divertirete ai grammy http,Italian,1.0
12014,"@user @user What if its not bitters, are you saying four bottles of trophy is too much?",English,1.0
12015,因为前天核酸检测，一部分样本没有送检，直接扔在现场，今天被业主发现了 http,Chinese,1.0
12016,perché... perché diluc in tendenza,Italian,1.0
12017,@user @user Fooort,Dutch,1.0
12018,@user 계타셨나 하고..,Korean,1.0
12019,Kheb de beste vriendinnetjes ooit,Dutch,2.2788007259368896
12020,@user Daar heb ik niet eens op gelet! Ik was helemaal verbaasd!😂😂😂,Dutch,1.0
12021,@user ily bestie💞,Dutch,5.0
12022,@user ???? Ah non moi jveux un dégradé la,French,2.8077523708343506
12023,@user للحين جاري تحديد 😭💔,Arabic,1.0
12024,@user @user 拥有全球最大的韭菜园子,Chinese,1.0
12025,@user 瑠璃色,Chinese,1.0
12026,@user La puchaaaa! Sé que algún día lo vamos a tener😬🤗,Spanish,1.1359832286834717
12027,Join us in wishing a happy birthday to @user Let’s celebrate with a W tonight. http,English,2.1411800384521484
12028,@user Já quero muito ler,Portuguese,1.0
12029,@user Plaam,Dutch,1.0
12030,( وأن استغفروا ربكم ثم توبوا إليه يمتعكم متاعا حسنا إلى أجل مسمى ويؤت كل ذي فضل فضله ) ، استغفر الله وأتوب إليه http,Arabic,1.0
12031,I like mine unfriendly &amp; all about me 💙,English,5.0
12032,@user 오오 파피용!!그렇게 귀여워요?😣😉,Korean,1.0
12033,Vinto Vale... meno male un autotune fuori dalle balle #Amici18,Italian,1.0
12034,"@BTS_twt alegrou meu dia, olha só #BBMAsTopSocial BTS @BTS_twt",Portuguese,1.0
12035,@user يكرم الرسول عنها وحسبي الله ونعم الوكيل فيهم هذا استفزاز,Arabic,2.096409559249878
12036,"@telegraaf @user Goh, als de beurzen nu niet nog verder gaan instorten. Heftig nieuws. Haha. WHO CARES.",Dutch,1.0
12037,リボンもつけるの忘れたわ！！！！！！！！！ガハハ！！！！！！！！！,Chinese,3.028940439224243
12038,喜迎涨价， 请问记者朋友，喜从何来？ http,Chinese,1.0
12039,First thing that has to be done. #PS4share http,English,1.0
12040,"@user ㅋㅋㅋㅋㅋ좋은 추억이었어ㅋㅋㅋ너가 예전에 나에게 했던 말이 생각난다ㅋㅋㅋ""추억은 남겠지...""",Korean,3.8446857929229736
12041,Vocês de São Paulo recebem ligações de Cruzeiro? Porque a gente não aguenta mais ligações daí,Portuguese,1.0
12042,@user be the mother of my children,English,1.2888680696487427
12043,CMきたー！！！,Chinese,1.0
12044,"@Camille_Vigogne À mon avis, vous n'étiez pas un jeune exemplaire si vous n'avez pas autant confiance envers la jeunesse 🙄😂",French,1.0
12045,Mensaje para @ClaudiaLopez y @LuisErnestoGL de parte de un sector de @user http,Spanish,1.0
12046,@chitraaum ABVP के घायल छात्र को दिखाओ,Hindi,1.0
12047,"Não sei vocês, mas só tô por terça",Portuguese,1.0
12048,Je l’ai eu en pleure dans mes bras..,French,5.0
12049,@user @user OBRIGADO,Spanish,1.0
12050,@ONUinfo @USEmbassyMali @antonioguterres Il valait dire à l’ukrainien de ne pas déclencher la guerre.,French,1.0
12051,@user Zie DM,Dutch,3.22104811668396
12052,@user La Moña es la que me agarro los sábados 😂😂😂😂,Spanish,2.4101040363311768
12053,"E muito simples analisar! A @folha faz uma matéria, leia ao contrário do que eles escreveram e encontrarás a verdade!",Portuguese,1.0
12054,من ٣ واني اطبخ، الله يرزقني السعادة 😁,Arabic,2.1001060009002686
12055,@user ti mando tutte le mie preferite,Italian,4.61384916305542
12056,@user Seguindo!! *-*,Italian,1.0
12057,@user @nayibbukele Vas para diputado ya te vi....,Spanish,1.0
12058,"@user Um sonho muito distante, esse sim sabe o que significa as siglas SPFC!!!",Portuguese,1.0
12059,Est ce que vous vous avez des amis qui inventent des chansons sur votre groupe et qui parlent en vers ?,French,2.745590925216675
12060,정누구보고 누구세요 못함 저 댁/그쪽 모르는데요 이래야뎌,Korean,1.0
12061,#ووووجهات_طيران_ناس_الجديده وعيوننا تِفضح xXqq,Arabic,1.0581786632537842
12062,@user عايز حد يشجعني بس عشان مبقاش لوحدي😂😂 ياعم بيقولك في 1443 حالة ف مصر احيه😂😂,Arabic,1.0
12063,@user للاسف جيتي بالوقت الي انا جديه فيه ههه,Arabic,2.508235454559326
12064,@user Dit heb ik maar dan met how to get away with murder.,Dutch,1.0
12065,떨려오는 나의 하트 리쓴투마핱빝핱빝 http,Korean,1.0
12066,@user Hola soy Ariana grande,Spanish,1.0
12067,@user @user ألف مبروك الف مبروك يا ريم تستاهلين,Arabic,2.2399098873138428
12068,@user 雅やね～,Chinese,2.202302932739258
12069,@user 的中させちゃったわハニー( ･з･)ｗｗｗ,Chinese,2.231910467147827
12070,I bagni freddi nei ristoranti devono comportare la chiusura automatica del locale per legge. È inumano.,Italian,1.0
12071,"@MeghanMcCain @amyklobuchar Meghan, you are too stupid to realize Amy was complimenting your father. He would have loved Amy's tweet.",English,3.0386383533477783
12072,@user Oeps per ongeluk je tweet geliked terwijl ik aan het scrollen was,Dutch,1.0
12073,ima fucc around and buy a george foreman and start whippin shit in the room. fuck eating at the dfac,English,3.416027784347534
12074,@user Fake news invenzione della TASS Bugiardi e falsi filo putinisti,Italian,1.0
12075,"""Sentirse aislado no es algo lindo""",Spanish,1.0
12076,Tenho paciência n 😒,Portuguese,2.687091112136841
12077,#TeamLeBron all the way. #NBAAllStar,English,1.0
12078,@user @user @user @user perfeitas 🤧,Portuguese,1.0
12079,@user ma davvero mado oh,Italian,1.0
12080,[Vidéo] Anne Hidalgo veut des transports «gratuits pour les jeunes jusqu'à 18 ans» http http,French,1.0
12081,說真的啦我還真希望蔡英文有網軍，如果有網軍的話去年能輸這麼慘？,Chinese,1.0
12082,@user 헤더 무엇 ㅋ,Korean,1.0
12083,Die kleine hier heeft het over de pro sectie eikel rups #bmx #bmxracing,Dutch,1.0
12084,Auge da minha vida é fazer comida sobrando pra ir comendo enquanto faço kkkkk,Portuguese,3.3460216522216797
12085,Putin says US ‘economic raiding’ could lead to global conflict http via @user,English,1.0
12086,"@user @_NVWA Wereldwijd worden er minder mensen ziek van dierlijke producten dan van andere producten, oa noten.",Dutch,1.0
12087,Je m’ennuie de ouf la jcrois jvai commencer a rt du porno à 19h blc,French,5.0
12088,@user 😂😂😂😂😂😂هذه معزّة عندك تطلقي فيا بلكة٠💔😂,Arabic,3.290010690689087
12089,혹시 막콘 원가양도 생각있으시면 디엠 주세요!,Korean,1.0
12090,@user @user Thank you che hehe,Italian,2.1393916606903076
12091,Faltan 3 dias y no hay signos de nada nose si me tengo que preocupar o que,Spanish,1.0
12092,@user @user @jesseklaver jesse klaver z'n tweet niet,Dutch,1.0
12093,"तू खेल है, पहेली है या धोखा है, ज़िंदगी तुझे समझने में बरसों लगेंगे..!!! @user http",Hindi,1.0
12094,굿즈만든다고 할때부터 별루였어,Korean,1.0
12095,Lo tenía que hacer 😅 #Nintendo #NintendoSwitch http,Spanish,1.0
12096,@user @kheripolice @kheripolice कृपया सूचनार्थ एवं आवश्यक कार्यवाही हेतु।,Hindi,1.0
12097,Cuando ponen la canción y me da una depresión tonta. http,Spanish,1.0
12098,@user انا اتلفت يشملني ذالعرض؟,Arabic,1.0
12099,@user respeito um pouco só mo,Portuguese,1.2210050821304321
12100,@user vamos ver o que a @CBF_Futebol vai fazer,Portuguese,1.0
12101,@user Suits,Dutch,1.581803560256958
12102,"Hoy, después de 5 meses, pudimos salir a tomar el mate en la vereda del local. Te esperamos ansiosas invierno.",Spanish,2.633397340774536
12103,Het laatste nieuws van 04-02-20 op http - http,Dutch,1.0
12104,@user 헐 망샘 이거 가세요?,Korean,1.0
12105,어제 드림 보면서 계속생각하는건데 목에 저거 너무 샤워타올같아 특히 제누는 이태리타올 http,Korean,2.3711421489715576
12106,No hay nada más hermoso que ver un pasivo 100% entregado y sumiso... Comiendo pija a más no poder 😎 http,Spanish,3.494401693344116
12107,(وقال نوح رب لا تذر على الأرض من الكافرين ديارا) [نوح:26] http,Arabic,1.0
12108,憋很久啊啊 這個角度拍起來屌好小🙄 可是好歹我也有15😋😋😋 #小屌 #想幹國高中生 #有狗狗可以玩嗎？ http,Chinese,5.0
12109,i’m watching today’s vid and are we really getting beeduo fireboy and water girl tomorrow??,English,1.0
12110,hoseok e jungkook che armonizzano piango,Italian,1.0
12111,@user Pregúntale a tu señora,Spanish,1.0
12112,@user @user É melhor esperar um pouco.,Portuguese,1.0
12113,Join @amnestyusa and demand your members of Congress stand up for refugees and asylum seekers now! http,English,1.0
12114,No puedo creerlo me acaban de pasar un track que busqué durante años.,Spanish,2.7125799655914307
12115,@user C’est bon c’est à Roubaix mdrr,French,1.0
12116,@user @user من شافهم مخلين هالحمار يناهق بصوته القبيح على اساس انه بيقنع الناس يدري انهم دلوخ,Arabic,1.0
12117,这个带着眼罩的男人也是真真极品 http,Chinese,2.9673759937286377
12118,पुछ रहे थे पता मेरा कल तक दुनिया भर में आज में सामने आया तो नजरें चुरा रहे हो।। #words_play #jerry,Hindi,3.211758852005005
12119,@matteosalvinimi Anche il Brasile! Sono molto triste!!!😥😥😥😥😥😥,Italian,1.0
12120,"ग्वारगम में लौटी तेजी, क्या हो आगे की स्ट्रैटेजी? जानें #CommodityLIVE में... http",Hindi,1.0
12121,"अब लगता है की विरोधी, चले हिमालय.",Hindi,1.0
12122,""" أعرف أنها ستأتي الأشياء التي لطالما أردتها كثيراً، لكن في لحظةٍ سأكون بها قد توقفت عن انتظارها """,Arabic,4.183574676513672
12123,che ha detto Harry Styles sulle droghe sono confuso,Italian,1.0
12124,@user 당연하조,Korean,1.0
12125,"RT luchaRDC: Nous attendons de la CENCO qu’elle condamne dans les termes les plus forts la coupure d’internet, des SMS et le brouillage de…",French,1.0
12126,Tijd voor iets nieuws? #vacature Orderpicker http #mondaymood,Dutch,1.0
12127,اللهم ارحمنا اذا ورينا التراب وغلقت القبور والابواب وانقض الاهل والاحباب فإذا الوحشة والوحدة وهول الحساب http,Arabic,1.0
12128,🅱️appy 🅱️eerday 🅱️ro 🍻 @user,Dutch,1.0
12129,De minister van neergelegde werkzaamheden. http,Dutch,1.0
12130,@user राहुल जी भारत देश का गौरव है उम्मीद है देश की,Hindi,1.0
