text,label,language
"I can't believe it's not going to the ribs, I'm going on the 17th to the cage dance and the 18th to the ribs, let's go thai",2,English
Deadpool is such an angry movie,1.25,English
"In your way I tie myself up, on all fours I throw my tail",3.6,English
If you pick on colors because of the team you support: dick in your ass,3,English
"I wasn't prepared to go back today, I didn't want to go back to that group so soon",2.8,English
"All this, my heart melted",2,English
"Otherwise, I prefer to delete your hunger. 😉",3.2,English
Mds just the boys to make me laugh now lol,2.4,English
The Dog scene getting beat up and Arya falling #GameofThrones,1,English
I'm waiting for this story on dix,2,English
It was just a little brigadeirinho to make me happy.,1.2,English
I love you so much my princess ❤,4,English
It's just tomorrow that there's a nice rolêzinho in AF my friends have to go back to sinop. I'm very sad,3.2,English
"My mother is getting another dog, beloved Jesus",2.4,English
I slept,1,English
what nobody knows nobody spoils 🤪🤪,2.8,English
Next year I'm going to buy 2 eggs by the spoonful from Paôla Cakes just to make up for my empty hands this year,1.5,English
"sis I was thinking here that since you study letters, you must die with my Portuguese mistakes ksks",2.2,English
"I only follow who my friends are, the rest I block",2,English
fav= a hint in the dm 😅,2.8,English
"I want you to notice me, in dm a lot calls, I'll turn to just 1 more — I'll notice but I need to know who it is 🤷🏻‍♀️ http",4.2,English
"Aliexpress has it, search for the photo. The problem is the delay to arrive",1.25,English
The director of the school // the sub-director of the school kkk http,1.8,English
I think the most important thing is to feel that there is a support network. Regardless of what tomorrow brings,2.4,English
I just looked at Gabi's whatsapp saying if we're going to Guarapari for her birthday kkkkkk she doesn't know the friends she has,2.4,English
Lol some unbelievable things that only happen in this tank,2.2,English
Kk I follow but I'm your mutual vixi,2.2,English
Hiring a respected coach should come TODAY. Time is pressing. Serie A has already started for the,1.5,English
blue is water,1,English
It's what's for this year 🥺,1.6,English
"OK, I want you and your friends, now what?",4.4,English
"I don't know, I never lost in this game to anyone",1.8,English
after I started putting this into practice my skin was perfecth,1.4,English
there at st augustin in the morning to see the issue of surgery,1.6666666,English
how hot my god,1.4,English
to the puppy please,1.2,English
That's why I love niall,2.6,English
watching white girls for the thousandth time,1.8,English
JDKAKJDBDND would be a web friend I could meet,3.2,English
"it got bad for him, luana kkkkkkkkk",1.4,English
"Aiiii I love Rodrigo guys, best instructor I've had ❤️❤️",3.8,English
"I dream of seeing you opening the door or sending an audio back Oh how I wanted to hear your voice, saying that nooooos still exist 🎶",3.2,English
How do they pay you so much if you don't have experience in the area,1.8,English
welcome friend👍🏽 c o r n e l i u s so ls cuckold,2.2,English
do what,1.2,English
Lying down with the love of my life 😍,4.6,English
After enduring this b.o I never have a relationship with anyone again,3,English
"no, it is not",1.5,English
sprouted,2.6666667,English
The ft itself is young. But the structure is crazy,1.6,English
"bro do you realize that EVERYONE here has a tattoo? if a child is born without a tattoo, it's because the guy is a cuckold",2.4,English
Did you give up the life of a law intern?,3.2,English
I have to wake up early and I'm still here.,1.2,English
"damn it's today mané November 23, 2019",1.6,English
"I think so, but not today",1.5,English
my mother today “ihh my daughter is going to date???” LOL mom look at me I don't even know how to do these things,3,English
So does that mean you need to talk bad about others to feel good? I understood,1.4,English
"I became the person I most feared, the person who stops spending on you to buy curtains, rugs, pans and kitchen utensils 😂😂",1.8,English
"There are people who are lazy, right? Haha ha. - After the run, I wanted it to stay like this! 😛❤️",3.2,English
"It was, until today",1.25,English
dream the craziest dreams with you,3.4,English
Who is lazy goes to hell or do they come to get the house?.,1.2,English
I'm a great photographer,1.4,English
"I took no photo, but they were moments well lived 😏",3.8,English
my girlfriend left me for ff🙄,3,English
I'm much more flamengo than Brazilian,1.2,English
Watching da stream while reading gays in spanish http,3.8,English
"Carol, you found your daughter",2.4,English
I had COMPLETELY forgotten that there was a test tomorrow lol,1.8,English
"Single life is very good, I admit it, but the first opportunity I'm leaving her lol",3.2,English
You guys got addicted to Live huh,2,English
Seriously thinking about fixing these three days and going to class only on Monday 🤔,2.25,English
"Open your head too, to see if everything is right",1.8,English
I'm feeling sick with today's chapter #NasceOCloneNoViva,1,English
Jão started the year with zero patience...,1.4,English
The naughty ones are singing here at provi 🎶❤,2.25,English
Does anyone talk to me?,2,English
"Fuck you, you're a worm kkkkk I'm going now",3,English
Am I a joke to you??? http,2.6,English
nothing came out of hardin right but i already feel he is more faithful to the book http,1.6,English
"This Friday review is going to be shit, A LOT of ice 🚀🍻🤗",2.2,English
Lol I changed the rhythm,1.75,English
"I was the only one who found the worst that in the Enem registration, in the option 'color/race' it says ""Black"" and not ""Negra(o)"" ??",2.4,English
"""what doesn't challenge you doesn't evolve you""",1,English
Shall we see this thesis there?,1.25,English
"And this comment from Galisteu ""I want to go blonde and not bald"" 🤔🤔🤔 #ATardeESua",1.6,English
This was not the life I prepared as a child,2,English
I wanted mamai here with me 🥺,4,English
your Vakinha link is happening on Live release RT!!,1.75,English
The most I show you is a lomofit of my dog,2.6,English
the beaks go uuuuhhh and the babes too,2.8,English
these people just viewed your http profile,1.4,English
but wasn't the gnt dating?,3.6,English
"Still, White. Disbelieve, don't kid lol",1.6666666,English
I needed my wife here now!,4.3333335,English
The Mozambicans were not in the class where they said this. It's 9 gentlemen 😂 http,1.4,English
Does this interfere with the possible agreement with the EU?,1.2,English
beliebers don't follow me please,2,English
When you are not a special guest?? Hahahahahahahaha everyone is 100000,1.4,English
"lucas, go drink water you have to be beautiful and hydrated http",3,English
Basically,1,English
less sisters.... the outbreak only because she appeared,1.4,English
everyone loves it lol,1.6,English
And if you can get there lol,2.2,English
"Yeah, you killed the hunger of the odebrecht family, wow, Queiroz Galvão ..... for about 500 years",1.3333334,English
I really need to go to sleep but my brain just won't turn off,2.8,English
My grandfather told you to take it up the ass,2,English
Me being threatened by the future brother-in-law is the height lol,3.2,English
I live where you have 24-hour protection 🤣🤣🤣,2,English
one day i'm going to make a lomotif with best part with my boyfriendkkkkkkkkkk,4.2,English
It will take a beating,2.8,English
Today I'm going to eat you naughty I'm going to end your little girl dps I'm going to tell you to leave,4.8,English
I wanted to lie to you and tell you that I was going to travel and that I couldn't go,2.2,English
"#MoroCriminoso PEOPLE?! What I missed, scr... Who knew...",1.8,English
"really, I don't have friends, not even at school hahahahahha there there",3.2,English
very sad this sentence where the desire to have someone is the size of the lack of interest in everyone,3.4,English
Only she is out of shape lol,2.4,English
"very beautiful, too bad he doesn't talk to me, TOO MUCH",3,English
"When I think I have someone, I don't have anyone",4.2,English
"There's always a light at the end of the tunnel for those who run after yours, I'm going after my faith in God 🎶💪🏾🙌🏾",2.5,English
So good to rebuild my savings affff,2.25,English
I hate the feeling of checking in the air all the time to see if a certain person has answered me.,3.8,English
Below price of p@ gasoline!,1.4,English
"I think I'm going to make cards with photos of bts dnv, but I'm going to try to do it in holographic that will be with you",1.8,English
"""BBB is for people without intellectuality, go read a book"" Me watching BBB LOL #BBB20 http",2.2,English
